,,,p.falc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p.vivax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Ages DALYs (used in col G),,,Used in column CI,,,,"Used in column E,F",,,,,,,,,,
Honduras,AMR,8657785,CQ+PQ,16.43%,50.38%,"3,100.00","5,428.00",21.00%,651.00,"1,139.88",574.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,79%,"2,449.00","4,288.12",16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Kyrgyzstan,0,,Iceland,EUR,,,,,,,,,,,Saudi Arabia,34.00,
Hungary,EUR,9893082,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Lao People's Democratic Republic,8.3,,India,SEA,47%,,,,,,,,,,Senegal,"345,889.00",
Iceland,EUR,323764,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Latvia,0,,Indonesia,SEA,44%,,,,,,,,,,Sierra Leone,"1,701,958.00",
India,SEA,1278562207,AS+SP+PQ,16.43%,50.38%,"5,569,000.00","881,730.00",53.00%,"2,951,570.00","467,316.90","235,455.82",,,,,,,,,,,,,,,,,,,100.00%,,,,,97.51%,86.60%,,100.00%,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,47%,"2,617,430.00","414,413.10",16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Lebanon,0,,Iran,EMR,82%,,,,,,,,,,Solomon Islands,"25,609.00",
Indonesia,SEA,252032263,AS+AQ; DHA-PPQ+PQ,16.43%,50.38%,"188,000.00","343,527.00",56.00%,"105,280.00","192,375.12","96,927.46",,,,,,,,,,,,,,,,,,,96.90%,,,,,91.20%,,,,,,,95.90%,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,as+aq/DHA-PPQ+PQ,44%,"82,720.00","151,151.88",16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Lesotho,0,,Iraq,EMR,,,,,,,,,,,Somalia,"7,407.00",
Iran,EMR,77435384,AS+SP; AS+SP+PQ,2.30%,50.38%,800.00,479.00,18.00%,144.00,86.22,43.44,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,,,100%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,82%,656.00,392.78,2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Liberia,242.6,,Ireland,EUR,,,,,,,,,,,South Africa,"8,645.00",
Iraq,EMR,33883145,,2.30%,50.38%,100.00,0.00,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Libya,0,,Israel,EUR,,,,,,,,,,,South Sudan,"262,520.00",
Ireland,EUR,4598294,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Lithuania,0,,Italy,EUR,,,,,,,,,,,Sri Lanka,0.00,
Israel,EUR,8059500,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Luxembourg,0,,Jamaica,AMR,,,,,,,,,,,Sudan,"592,383.00",
Italy,EUR,60233948,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,The former Yugoslav Republic of Macedonia,0,,Japan,WPR,,,,,,,,,,,Suriname,729.00,
Jamaica,AMR,2851807,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Madagascar,372.2,,Jordan,EMR,,,,,,,,,,,Swaziland,130.00,
Japan,WPR,127445000,,2.60%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Malawi,418.5,,Kazakhstan,EUR,,,,,,,,,,,Syrian Arab Republic,0.00,
Jordan,EMR,8413464,,2.30%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Malaysia,13.9,,Kenya,AFR,0,,,,,,,,,,Tajikistan,3.00,
Kazakhstan,EUR,17035275,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Maldives,0,,Kiribati,WPR,,,,,,,,,,,Thailand,"33,302.00",
Kenya,AFR,44826849,AL,22.64%,50.38%,"658,800.00","2,335,286.00",100.00%,"658,800.00","2,335,286.00","1,176,624.87",,,,,,,,,,,,,,,,,,,98.35%,,,,,87.70%,,,85.00%,,,,95.80%,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Mali,2963.6,,Kuwait,EMR,,,,,,,,,,,Timor-Leste,"1,025.00",
Kiribati,WPR,108535,,2.60%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Malta,0,,Kyrgyzstan,EUR,,,,,,,,,,,Togo,"882,430.00",
Kuwait,EMR,3598385,,2.30%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Marshall Islands,0,,Lao People's Democratic Republic,WPR,27%,,,,,,,,,,Turkey,0.00,
Kyrgyzstan,EUR,5719600,,16.43%,50.38%,0.00,0.00,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Mauritania,132.8,,Latvia,EUR,,,,,,,,,,,Turkmenistan,,
Lao People's Democratic Republic,WPR,6494557,QN+D,2.60%,50.38%,"8,300.00","38,131.00",73.00%,"6,059.00","27,835.63","14,024.88",,,,,,,,,,,,,,,,,,,98.80%,,,,,,100.00%,,,,,,100.00%,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AL,27%,"2,241.00","10,295.37",2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Mauritius,0,,Lebanon,EMR,,,,,,,,,,,Uganda,"1,502,362.00",
Latvia,EUR,2012647,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Mexico,0.1,,Lesotho,AFR,,,,,,,,,,,Tanzania,"1,552,444.00",
Lebanon,EMR,5276102,,2.30%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Republic of Moldova,0,,Liberia,AFR,0,,,,,,,,,,Uzbekistan,0.00,
Lesotho,AFR,2117361,,22.64%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Mongolia,0,,Libya,AFR,,,,,,,,,,,Vanuatu,"2,381.00",
Liberia,AFR,4286291,AS+AQ,55.70%,43.00%,"242,600.00","1,244,220.00",100.00%,"242,600.00","1,244,220.00","535,014.60",,,,,,,,,,,,,,,,,,,100.00%,,,,,100.00%,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,55.70%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Montenegro,0,,Lithuania,EUR,,,,,,,,,,,Venezuela,"78,643.00",
Libya,EMR,6195970,,2.30%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Morocco,0.4,,Luxembourg,EUR,,,,,,,,,,,Viet Nam,"17,128.00",
Lithuania,EUR,2957689,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Mozambique,2751.6,,Madagascar,AFR,0,,,,,,,,,,Yemen,"102,778.00",
Luxembourg,EUR,543360,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Myanmar,553.7,,Malawi,AFR,0,,,,,,,,,,Zambia,,
Madagascar,AFR,22961146,AS+AQ,11.30%,11.00%,"372,200.00","387,045.00",100.00%,"372,200.00","387,045.00","42,574.95",,,,,,,,,,,,,,,,,,,98.30%,,,,,100.00%,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,11.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Namibia,16.7,,Malaysia,WPR,13%,,,,,,,,,,Zimbabwe,"422,633.00",
Malawi,AFR,16577147,AL,22.64%,88.00%,"418,500.00","1,280,892.00",100.00%,"418,500.00","1,280,892.00","1,127,184.96",,,,,,,,,,,,,,,,,,,95.55%,,,,,98.30%,,,74.00%,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Nepal,23.8,,Maldives,SEA,,,,,,,,,,,,,
Malaysia,WPR,29706724,AS+MQ,2.60%,50.38%,"13,900.00","2,921.00",16.00%,"2,224.00",467.36,235.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,13%,"1,807.00",379.73,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Netherlands,0,,Mali,AFR,0,,,,,,,,,,,,
Maldives,SEA,393000,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,New Zealand,0,,Malta,EUR,,,,,,,,,,,,,
Mali,AFR,16477818,AL; AS+AQ,22.50%,17.00%,"2,963,600.00","1,367,218.00",100.00%,"2,963,600.00","1,367,218.00","232,427.06",,,,,,,,,,,,,,,,,,,99.10%,,,,,97.75%,100.00%,,98.40%,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.50%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Nicaragua,0.7,,Marshall Islands,WPR,,,,,,,,,,,,,
Malta,EUR,423374,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Niger,2127.5,,Mauritania,AFR,0,,,,,,,,,,,,
Marshall Islands,WPR,52793,,2.60%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Nigeria,22078.4,,Mauritius,AFR,,,,,,,,,,,,,
Mauritania,AFR,3946170,AL; AS+AQ,22.64%,50.38%,"132,800.00","1,587.00",100.00%,"132,800.00","1,587.00",799.60,,,,,,,,,,,,,,,,,,,,,,,,98.20%,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Democratic People's Republic of Korea,0.1,,Mexico,AMR,100%,,,,,,,,,,,,
